159.7734255  62.1562252 159.7922520  58.6562634 CVN
159.7922520  58.6562634 173.4423060  58.6925659 CVN
173.4423060  58.6925659 173.4457395  56.6925697 CVN
173.4457395  56.6925697 178.4054940  56.6960373 CVN
266.7843750 101.0301533 248.0266005 101.2521448 CMA
248.0266005 101.2521448 248.3228010 123.2504692 CMA
248.3228010 123.2504692 260.0961405 123.1128159 CMA
260.0961405 123.1128159 267.1009320 123.0282326 CMA
267.1009320 123.0282326 267.0074340 117.2787991 CMA
267.0074340 117.2787991 266.7843750 101.0301533 CMA
237.1509930  90.3693900 250.4003340  90.2243290 CMI
250.4003340  90.2243290 250.3830810  88.7244282 CMI
250.3830810  88.7244282 253.1326035  88.6925581 CMI
253.1326035  88.6925581 253.0857255  84.6928320 CMI
253.0857255  84.6928320 253.3356780  84.6899114 CMI
253.3356780  84.6899114 253.2821205  80.1902246 CMI
253.2821205  80.1902246 253.2517725  77.6904020 CMI
253.2517725  77.6904020 245.7589965  77.7761278 CMI
245.7589965  77.7761278 245.7472725  76.7761936 CMI
245.7472725  76.7761936 241.1283945  76.8267832 CMI
237.0786090  83.3697624 237.1509930  90.3693900 CMI
 58.2736305 101.6762342  58.0840305 117.6419144 CAP
 58.0840305 117.6419144  53.1020445 117.5913391 CAP
 53.1020445 117.5913391  38.1683640 117.4596672 CAP
 38.1683640 117.4596672  38.1922245 114.9597607 CAP
 38.1922245 114.9597607  30.2297115 114.9040413 CAP
189.8440785 147.1843452 193.6627440 147.1744423 CAR
193.6627440 147.1744423 226.6763445 146.9739723 CAR
226.6763445 146.9739723 226.6198260 144.9742203 CAR
226.6198260 144.9742203 232.4328810 144.9204712 CAR
232.4328810 144.9204712 232.3907085 143.4206772 CAR
232.3907085 143.4206772 236.6798835 143.3782196 CAR
236.6798835 143.3782196 236.6188710 141.1285286 CAR
236.6188710 141.1285286 239.1383025 141.1025848 CAR
239.1383025 141.1025848 269.2510980 140.7545471 CAR
269.2510980 140.7545471 269.3062950 142.5042114 CAR
269.3062950 142.5042114 266.8056465 142.5345764 CAR
266.8056465 142.5345764 266.8926000 145.0340500 CAR
266.8926000 145.0340500 261.8857245 145.0945587 CAR
261.8857245 145.0945587 262.0049220 148.0938416 CAR
262.0049220 148.0938416 256.9888830 148.1537018 CAR
256.9888830 148.1537018 257.2966860 154.1518784 CAR
257.2966860 154.1518784 223.9052730 154.4990387 CAR
223.9052730 154.4990387 224.7563130 165.4954681 CAR
224.7563130 165.4954681 190.1430270 165.6840134 CAR
190.1430270 165.6840134 189.9151890 154.6842651 CAR
189.9151890 154.6842651 189.8440785 147.1843452 CAR
 15.6571485  36.8319702  15.6959730  33.0820389 CAS
 15.6959730  33.0820389  15.7308765  30.2487679 CAS
 15.7308765  30.2487679  11.1403365  30.2353249 CAS
 11.1403365  30.2353249  11.1835095  26.3187103 CAS
 11.1835095  26.3187103   4.7824290  26.3071213 CAS
  4.7824290  26.3071213   4.8021405  23.3071289 CAS
  4.8021405  23.3071289 353.2362360  23.3075562 CAS
353.2362360  23.3075562 353.0770860  12.3076553 CAS
353.0770860  12.3076553 304.6912515  12.5836868 CAS
311.0990700  32.5315018 321.2376630  32.4487000 CAS
321.2376630  32.4487000 321.1976445  30.9488449 CAS
321.1976445  30.9488449 329.2043745  30.8953896 CAS
329.2043745  30.8953896 329.2263765  31.8953247 CAS
329.2263765  31.8953247 332.4047775  31.8772812 CAS
332.4047775  31.8772812 332.4663585  35.3771172 CAS
332.4663585  35.3771172 337.5439860  35.3522301 CAS
337.5439860  35.3522301 337.5920640  39.3521233 CAS
193.5434955 130.4246216 193.6627440 147.1744423 CEN
189.9151890 154.6842651 180.9426360 154.6957855 CEN
180.9426360 154.6957855 180.9292320 145.6957932 CEN
180.9292320 145.6957932 165.6654885 145.6771049 CEN
165.6654885 145.6771049 165.5616195 154.6769638 CEN
165.5616195 154.6769638 155.3197140 154.6379395 CEN
155.3197140 154.6379395 139.4850255 154.5390244 CEN
139.4850255 154.5390244 139.7655345 145.5400887 CEN
139.7655345 145.5400887 145.3431840 145.5799522 CEN
145.3431840 145.5799522 145.5497355 132.5806465 CEN
145.5497355 132.5806465 134.2037205 132.4941750 CEN
134.2037205 132.4941750 134.3692305 119.9948788 CEN
134.3692305 119.9948788 169.5826005 120.1863899 CEN
169.5826005 120.1863899 169.5728010 123.6863785 CEN
169.5728010 123.6863785 174.6125655 123.6938934 CEN
174.6125655 123.6938934 174.6097035 125.6938896 CEN
174.6097035 125.6938896 193.5206370 125.6746559 CEN
 59.4267375  30.1489220  59.5147995  28.1493797 CEP
 59.5147995  28.1493797  53.1881325  28.0856209 CEP
 53.1881325  28.0856209  53.4826185  22.5870438 CEP
 53.4826185  22.5870438  49.6659855  22.5509720 CEP
 49.6659855  22.5509720  50.4269595  14.5544739 CEP
 50.4269595  14.5544739  58.1266020  14.6291275 CEP
 58.1266020  14.6291275  59.3262000   9.6352234 CEP
 59.3262000   9.6352234  46.2941265   9.5132141 CEP
 46.2941265   9.5132141  51.2790300   3.5343781 CEP
 51.2790300   3.5343781  51.6686445   3.3693695 CEP
 51.6686445   3.3693695  16.4893335   3.1631088 CEP
 16.4893335   3.1631088  20.7390120   1.3361130 CEP
 20.7390120   1.3361130 335.2923270   1.3436279 CEP
335.2923270   1.3436279 224.1675285   2.4310837 CEP
224.1675285   2.4310837 229.5972495   3.9024582 CEP
 15.6959730  33.0820389  24.0890700  33.1174240 CEP
 24.0890700  33.1174240  24.0686985  34.3673744 CEP
 24.0686985  34.3673744  26.8623735  34.3821564 CEP
 26.8623735  34.3821564  26.8253235  36.6320572 CEP
 26.8253235  36.6320572  29.3607900  36.6467285 CEP
 29.3607900  36.6467285  29.3978115  34.5635109 CEP
 29.3978115  34.5635109  50.1686385  34.7246742 CEP
 50.1686385  34.7246742  50.3762055  28.6423035 CEP
 50.3762055  28.6423035  51.3391965  28.6513557 CEP
 51.3391965  28.6513557  51.2834070  30.0677605 CEP
 51.2834070  30.0677605  59.4267375  30.1489220 CEP
353.3986710  89.3074602 353.3962125  87.3074617 CET
353.3962125  87.3074617 328.3847340  87.4021194 CET
328.3847340  87.4021194 328.3347525  79.4856052 CET
309.0535890  79.6367931 309.1470165  89.5530275 CET
309.1470165  89.5530275 309.1633170  91.3029516 CET
309.1633170  91.3029516 318.6607785  91.2210265 CET
318.6607785  91.2210265 318.8512410 113.8536034 CET
318.8512410 113.8536034 333.5340015 113.7562580 CET
333.5340015 113.7562580 333.5411115 114.8729095 CET
333.5411115 114.8729095   0.8894355 114.8042011 CET
  0.8967015  96.3042021 353.4072975  96.3074551 CET
353.4072975  96.3074551 353.3986710  89.3074602 CET
248.3478855 172.7758865 150.8888910 173.1200714 CHA
152.2185660 165.6235962 190.1430270 165.6840134 CHA
224.7563130 165.4954681 245.7852960 165.2899170 CHA
245.7852960 165.2899170 248.3478855 172.7758865 CHA
155.3197140 154.6379395 155.2925205 155.6378784 CIR
155.2925205 155.6378784 152.7319770 155.6249542 CIR
152.7319770 155.6249542 152.5391295 160.6244431 CIR
135.8335590 160.5115433 135.9963660 158.0122070 CIR
135.9963660 158.0122070 133.4428740 157.9909286 CIR
133.4428740 157.9909286 133.6464645 154.0751266 CIR
133.6464645 154.0751266 129.8334210 154.0415649 CIR
129.8334210 154.0415649 129.9454305 151.4587479 CIR
129.9454305 151.4587479 127.4102355 151.4353065 CIR
127.4102355 151.4353065 127.4501325 150.4354935 CIR
127.4501325 150.4354935 127.6180890 145.4362831 CIR
127.6180890 145.4362831 131.9164890 145.4754944 CIR
131.9164890 145.4754944 139.7655345 145.5400887 CIR
283.7450625 117.0772038 267.0074340 117.2787991 COL
260.0961405 123.1128159 260.2910835 133.1116486 COL
260.2910835 133.1116486 269.0482230 133.0057793 COL
269.0482230 133.0057793 284.0255565 132.8255501 COL
180.3954645  76.6959515 180.3910590  61.6959534 COM
180.3910590  61.6959534 178.4043360  61.6960373 COM
178.4043360  61.6960373 178.4054940  56.6960373 COM
155.9710695  75.6395063 165.9409335  75.6774912 COM
165.9409335  75.6774912 165.9379725  76.6774874 COM
165.9379725  76.6774874 180.3954645  76.6959515 COM
 90.3745365 127.0174599  70.4036805 126.7785645 CRA
 70.4036805 126.7785645  70.2303600 135.2775650 CRA
 70.2303600 135.2775650  87.6909825 135.4859734 CRA
 90.1907160 135.5163460  90.3745365 127.0174599 CRA
122.6345730  50.3810921 113.9280510  50.2882805 CRB
113.9280510  50.2882805 113.7201975  63.2871284 CRB
113.7201975  63.2871284 116.2132935  63.3144760 CRB
116.2132935  63.3144760 116.1998175  64.3144054 CRB
116.1998175  64.3144054 118.1942655  64.3358593 CRB
118.1942655  64.3358593 130.9004835  64.4619427 CRB
165.8669475 101.6773882 180.9032400 101.6957970 CRV
180.9032400 101.6957970 180.9086895 115.1957951 CRV
180.9086895 115.1957951 169.5954750 115.1864014 CRV
169.5954750 115.1864014 169.6014975 112.6864090 CRV
169.6014975 112.6864090 165.8331300 112.6773415 CRV
165.8331300 112.6773415 165.8669475 101.6773882 CRV
197.1728610  96.6621790 197.1920865 101.6621428 CRT
197.1920865 101.6621428 197.2244595 109.6620827 CRT
197.2244595 109.6620827 195.9694140 109.6666222 CRT
195.9694140 109.6666222 195.9919170 115.1665821 CRT
195.9919170 115.1665821 180.9086895 115.1957951 CRT
180.9032400 101.6957970 180.9013935  96.6957974 CRT
180.9013935  96.6957974 185.6577015  96.6916924 CRT
185.6577015  96.6916924 197.1728610  96.6621790 CRT
180.9426360 154.6957855 165.5616195 154.6769638 CRU
 69.8673540  62.2675915  69.9047475  59.7678032 CYG
 69.9047475  59.7678032  68.4012225  59.7506847 CYG
 68.4012225  59.7506847  68.5073955  53.2512856 CYG
 68.5073955  53.2512856  67.8803445  53.2441978 CYG
 67.8803445  53.2441978  68.0164725  46.2449646 CYG
 68.0164725  46.2449646  71.5296930  46.2850609 CYG
 71.5296930  46.2850609  71.6244795  42.2856064 CYG
 71.6244795  42.2856064  72.8793525  42.3001328 CYG
 72.8793525  42.3001328  73.1235405  34.3015518 CYG
 73.1235405  34.3015518  68.0954070  34.2439957 CYG
 68.0954070  34.2439957  68.1904500  31.7445297 CYG
 68.1904500  31.7445297  62.8994460  31.6861267 CYG
 62.8994460  31.6861267  62.9607585  30.1864586 CYG
 62.9607585  30.1864586  59.4267375  30.1489220 CYG
 29.3607900  36.6467285  29.2373370  45.3963547 CYG
 29.2373370  45.3963547  30.1213935  45.4017487 CYG
 30.1213935  45.4017487  30.1183605  45.6517372 CYG
 30.1183605  45.6517372  30.6233595  45.6548805 CYG
 30.6233595  45.6548805  30.5389875  53.4046173 CYG
 30.5389875  53.4046173  32.6800350  53.4184532 CYG
 32.6800350  53.4184532  32.6048190  61.4182053 CYG
 32.6048190  61.4182053  37.3798365  61.4519463 CYG
 37.3798365  61.4519463  44.9160855  61.5128117 CYG
 44.9160855  61.5128117  44.9274165  60.5128613 CYG
 44.9274165  60.5128613  63.7490565  60.6989422 CYG
 63.7490565  60.6989422  63.7277985  62.1988258 CYG
 63.7277985  62.1988258  69.8673540  62.2675915 CYG
 56.4410025  73.8724842  54.8130510  73.8560371 DEL
 54.8130510  73.8560371  54.8659515  69.1063004 DEL
 54.8659515  69.1063004  50.1030630  69.0600529 DEL
 50.1030630  69.0600529  50.0923350  70.0600033 DEL
 50.0923350  70.0600033  42.8212170  69.9953594 DEL
 42.8212170  69.9953594  42.7516365  77.6617393 DEL
 42.7516365  77.6617393  45.3814035  77.6842356 DEL
 45.3814035  77.6842356  45.3289035  83.5173359 DEL
 45.3289035  83.5173359  45.9544950  83.5228386 DEL
 45.9544950  83.5228386  45.9189030  87.5226815 DEL
301.6812120 142.7968445 299.2021035 142.8228111 DOR
299.2021035 142.8228111 299.3070810 146.1555862 DOR
299.3070810 146.1555862 294.3495375 146.2093849 DOR
294.3495375 146.2093849 294.4454100 148.7088547 DOR
294.4454100 148.7088547 290.7254655 148.7506638 DOR
290.7254655 148.7506638 291.2059815 157.2479248 DOR
291.2059815 157.2479248 291.4184760 159.7467194 DOR
291.4184760 159.7467194 261.5455770 160.1041336 DOR
261.5455770 160.1041336 261.0627510 154.1070251 DOR
261.0627510 154.1070251 269.8263570 154.0010529 DOR
269.8263570 154.0010529 269.6549385 151.0020981 DOR
269.6549385 151.0020981 277.1423865 150.9112892 DOR
277.1423865 150.9112892 276.9811965 147.4122620 DOR
276.9811965 147.4122620 284.4522570 147.3230400 DOR
284.4522570 147.3230400 284.3229825 143.8238029 DOR
284.3229825 143.8238029 291.7822545 143.7376366 DOR
291.7822545 143.7376366 291.6377520 138.7384491 DOR
295.1176140 138.6996651 297.8500920 138.6699715 DOR
297.8500920 138.6699715 297.9013605 140.6697006 DOR
297.9013605 140.6697006 301.6228335 140.6304779 DOR
301.6228335 140.6304779 301.6812120 142.7968445 DOR
164.1793875  13.6710892 163.9025265  20.6706390 DRA
163.9025265  20.6706390 149.3491890  20.6008835 DRA
149.3491890  20.6008835 149.1794445  24.6003494 DRA
149.1794445  24.6003494 124.6704345  24.3976517 DRA
124.6704345  24.3976517 124.9493700  20.3990555 DRA
124.9493700  20.3990555 112.1589375  20.2616959 DRA
112.1589375  20.2616959 112.7792925  15.2652130 DRA
112.7792925  15.2652130  98.4633630  15.0966873 DRA
 98.4633630  15.0966873  99.7820955  10.1046524 DRA
 99.7820955  10.1046524  92.3439795  10.0142517 DRA
 92.3439795  10.0142517  98.2777695   4.0504303 DRA
 98.2777695   4.0504303  51.2790300   3.5343781 DRA
 72.8793525  42.3001328  85.6576245  42.4523964 DRA
 85.6576245  42.4523964  85.7423115  39.4529114 DRA
 85.7423115  39.4529114 104.2136475  39.6755562 DRA
104.2136475  39.6755562 104.2431735  38.6757317 DRA
104.2431735  38.6757317 122.8754145  38.8823204 DRA
142.7487510  35.0577621 142.9547460  27.5585175 DRA
142.9547460  27.5585175 156.4263585  27.6406021 DRA
156.4263585  27.6406021 156.4494615  26.6406555 DRA
156.4494615  26.6406555 178.4184405  26.6960373 DRA
178.4184405  26.6960373 178.4207445  24.1960373 DRA
178.4207445  24.1960373 188.1506535  24.1873932 DRA
188.1506535  24.1873932 188.0386305  17.1875000 DRA
188.0386305  17.1875000 219.3845265  17.0258636 DRA
 42.7516365  77.6617393  41.7497355  77.6534452 EQU
 41.7497355  77.6534452  41.7554850  76.9867992 EQU
 41.7554850  76.9867992  38.4988980  76.9609365 EQU
 38.4988980  76.9609365  38.4165285  87.4606204 EQU
304.6470945  89.5962743 289.1476395  89.7624986 ERI
289.1476395  89.7624986 288.3976860  89.7710838 ERI
288.3976860  89.7710838 288.4436415  93.7708201 ERI
